"b","edge","from","to","weight"
417,"MOE__to__MOE","MOE","MOE",0.225
417,"MOE__to__STRESS","MOE","STRESS",-0.114
417,"MOE__to__ENMO_log","MOE","ENMO_log",-0.079
417,"STRESS__to__PIJN","STRESS","PIJN",0.089
417,"STRESS__to__MOE","STRESS","MOE",0.1
417,"STRESS__to__STRESS","STRESS","STRESS",0.307
417,"STRESS__to__ENMO_log","STRESS","ENMO_log",0.051
417,"ENMO_log__to__PIJN","ENMO_log","PIJN",0.091
417,"ENMO_log__to__MOE","ENMO_log","MOE",0.049
417,"ENMO_log__to__STRESS","ENMO_log","STRESS",0.023
417,"ENMO_log__to__ENMO_log","ENMO_log","ENMO_log",0.139
418,"PIJN__to__PIJN","PIJN","PIJN",0.318
418,"PIJN__to__MOE","PIJN","MOE",0.047
418,"PIJN__to__STRESS","PIJN","STRESS",0.01
418,"PIJN__to__ENMO_log","PIJN","ENMO_log",-0.049
418,"MOE__to__PIJN","MOE","PIJN",0.071
418,"MOE__to__MOE","MOE","MOE",0.319
418,"MOE__to__STRESS","MOE","STRESS",-0.052
418,"MOE__to__ENMO_log","MOE","ENMO_log",-0.059
418,"STRESS__to__PIJN","STRESS","PIJN",0.111
418,"STRESS__to__MOE","STRESS","MOE",0.077
418,"STRESS__to__STRESS","STRESS","STRESS",0.38
418,"STRESS__to__ENMO_log","STRESS","ENMO_log",0.069
418,"ENMO_log__to__PIJN","ENMO_log","PIJN",-0.102
418,"ENMO_log__to__MOE","ENMO_log","MOE",-0.133
418,"ENMO_log__to__STRESS","ENMO_log","STRESS",0.013
418,"ENMO_log__to__ENMO_log","ENMO_log","ENMO_log",0.148
419,"PIJN__to__PIJN","PIJN","PIJN",0.317
419,"PIJN__to__MOE","PIJN","MOE",0.099
419,"PIJN__to__STRESS","PIJN","STRESS",-0.029
419,"PIJN__to__ENMO_log","PIJN","ENMO_log",0.006
419,"MOE__to__PIJN","MOE","PIJN",0.045
419,"MOE__to__MOE","MOE","MOE",0.203
419,"MOE__to__STRESS","MOE","STRESS",-0.1
419,"MOE__to__ENMO_log","MOE","ENMO_log",-0.038
419,"STRESS__to__PIJN","STRESS","PIJN",0.128
419,"STRESS__to__MOE","STRESS","MOE",0.126
419,"STRESS__to__STRESS","STRESS","STRESS",0.359
419,"STRESS__to__ENMO_log","STRESS","ENMO_log",0.072
419,"ENMO_log__to__PIJN","ENMO_log","PIJN",0.013
419,"ENMO_log__to__MOE","ENMO_log","MOE",-0.009
419,"ENMO_log__to__STRESS","ENMO_log","STRESS",0.028
419,"ENMO_log__to__ENMO_log","ENMO_log","ENMO_log",0.072
420,"PIJN__to__PIJN","PIJN","PIJN",0.407
420,"PIJN__to__MOE","PIJN","MOE",0.133
420,"PIJN__to__STRESS","PIJN","STRESS",0.005
420,"PIJN__to__ENMO_log","PIJN","ENMO_log",0.019
420,"MOE__to__PIJN","MOE","PIJN",0.057
420,"MOE__to__MOE","MOE","MOE",0.258
420,"MOE__to__STRESS","MOE","STRESS",-0.085
420,"MOE__to__ENMO_log","MOE","ENMO_log",-0.115
420,"STRESS__to__PIJN","STRESS","PIJN",0.028
420,"STRESS__to__MOE","STRESS","MOE",0.067
420,"STRESS__to__STRESS","STRESS","STRESS",0.374
420,"STRESS__to__ENMO_log","STRESS","ENMO_log",0.027
420,"ENMO_log__to__PIJN","ENMO_log","PIJN",-0.004
420,"ENMO_log__to__MOE","ENMO_log","MOE",-0.128
420,"ENMO_log__to__STRESS","ENMO_log","STRESS",0.012
420,"ENMO_log__to__ENMO_log","ENMO_log","ENMO_log",0.256
421,"PIJN__to__PIJN","PIJN","PIJN",0.396
421,"PIJN__to__MOE","PIJN","MOE",0.137
421,"PIJN__to__STRESS","PIJN","STRESS",0.082
421,"PIJN__to__ENMO_log","PIJN","ENMO_log",0.138
421,"MOE__to__PIJN","MOE","PIJN",0.036
421,"MOE__to__MOE","MOE","MOE",0.229
421,"MOE__to__STRESS","MOE","STRESS",-0.137
421,"MOE__to__ENMO_log","MOE","ENMO_log",-0.183
421,"STRESS__to__PIJN","STRESS","PIJN",0.083
421,"STRESS__to__MOE","STRESS","MOE",0.046
421,"STRESS__to__STRESS","STRESS","STRESS",0.272
421,"STRESS__to__ENMO_log","STRESS","ENMO_log",0.103
421,"ENMO_log__to__PIJN","ENMO_log","PIJN",-0.051
421,"ENMO_log__to__MOE","ENMO_log","MOE",-0.068
421,"ENMO_log__to__STRESS","ENMO_log","STRESS",0.005
421,"ENMO_log__to__ENMO_log","ENMO_log","ENMO_log",0.22
422,"PIJN__to__PIJN","PIJN","PIJN",0.326
422,"PIJN__to__MOE","PIJN","MOE",0.03
422,"PIJN__to__STRESS","PIJN","STRESS",-0.041
422,"PIJN__to__ENMO_log","PIJN","ENMO_log",-0.009
422,"MOE__to__PIJN","MOE","PIJN",0.094
422,"MOE__to__MOE","MOE","MOE",0.317
422,"MOE__to__STRESS","MOE","STRESS",-0.089
422,"MOE__to__ENMO_log","MOE","ENMO_log",-0.063
422,"STRESS__to__PIJN","STRESS","PIJN",0.034
422,"STRESS__to__MOE","STRESS","MOE",0.049
422,"STRESS__to__STRESS","STRESS","STRESS",0.359
422,"STRESS__to__ENMO_log","STRESS","ENMO_log",0.039
422,"ENMO_log__to__PIJN","ENMO_log","PIJN",-0.053
422,"ENMO_log__to__MOE","ENMO_log","MOE",-0.195
422,"ENMO_log__to__STRESS","ENMO_log","STRESS",0.019
422,"ENMO_log__to__ENMO_log","ENMO_log","ENMO_log",0.19
423,"PIJN__to__PIJN","PIJN","PIJN",0.374
423,"PIJN__to__MOE","PIJN","MOE",0.073
423,"PIJN__to__STRESS","PIJN","STRESS",0.068
423,"PIJN__to__ENMO_log","PIJN","ENMO_log",0.165
423,"MOE__to__PIJN","MOE","PIJN",0.067
423,"MOE__to__MOE","MOE","MOE",0.335
423,"MOE__to__STRESS","MOE","STRESS",-0.06
423,"MOE__to__ENMO_log","MOE","ENMO_log",-0.128
423,"STRESS__to__PIJN","STRESS","PIJN",0.061
423,"STRESS__to__MOE","STRESS","MOE",-0.018
423,"STRESS__to__STRESS","STRESS","STRESS",0.205
423,"STRESS__to__ENMO_log","STRESS","ENMO_log",0.142
423,"ENMO_log__to__PIJN","ENMO_log","PIJN",-0.057
423,"ENMO_log__to__MOE","ENMO_log","MOE",-0.225
423,"ENMO_log__to__STRESS","ENMO_log","STRESS",0.031
423,"ENMO_log__to__ENMO_log","ENMO_log","ENMO_log",0.205
424,"PIJN__to__PIJN","PIJN","PIJN",0.441
424,"PIJN__to__MOE","PIJN","MOE",0.003
424,"PIJN__to__STRESS","PIJN","STRESS",0.089
424,"PIJN__to__ENMO_log","PIJN","ENMO_log",-0.014
424,"MOE__to__PIJN","MOE","PIJN",-0.056
424,"MOE__to__MOE","MOE","MOE",0.326
424,"MOE__to__STRESS","MOE","STRESS",-0.122
424,"MOE__to__ENMO_log","MOE","ENMO_log",-0.105
424,"STRESS__to__PIJN","STRESS","PIJN",0.057
424,"STRESS__to__MOE","STRESS","MOE",0.048
424,"STRESS__to__STRESS","STRESS","STRESS",0.306
424,"STRESS__to__ENMO_log","STRESS","ENMO_log",0.131
424,"ENMO_log__to__PIJN","ENMO_log","PIJN",-0.091
424,"ENMO_log__to__MOE","ENMO_log","MOE",-0.139
424,"ENMO_log__to__STRESS","ENMO_log","STRESS",0
424,"ENMO_log__to__ENMO_log","ENMO_log","ENMO_log",0.128
425,"PIJN__to__PIJN","PIJN","PIJN",0.391
425,"PIJN__to__MOE","PIJN","MOE",0.122
425,"PIJN__to__STRESS","PIJN","STRESS",0.016
425,"PIJN__to__ENMO_log","PIJN","ENMO_log",0.013
425,"MOE__to__PIJN","MOE","PIJN",-0.015
425,"MOE__to__MOE","MOE","MOE",0.246
425,"MOE__to__STRESS","MOE","STRESS",-0.074
425,"MOE__to__ENMO_log","MOE","ENMO_log",-0.116
425,"STRESS__to__PIJN","STRESS","PIJN",0.073
425,"STRESS__to__MOE","STRESS","MOE",0.044
425,"STRESS__to__STRESS","STRESS","STRESS",0.358
425,"STRESS__to__ENMO_log","STRESS","ENMO_log",0.129
425,"ENMO_log__to__PIJN","ENMO_log","PIJN",0.009
425,"ENMO_log__to__MOE","ENMO_log","MOE",-0.065
425,"ENMO_log__to__STRESS","ENMO_log","STRESS",0.045
425,"ENMO_log__to__ENMO_log","ENMO_log","ENMO_log",0.135
426,"PIJN__to__PIJN","PIJN","PIJN",0.41
426,"PIJN__to__MOE","PIJN","MOE",0.062
426,"PIJN__to__STRESS","PIJN","STRESS",0.029
426,"PIJN__to__ENMO_log","PIJN","ENMO_log",0
426,"MOE__to__PIJN","MOE","PIJN",-0.098
426,"MOE__to__MOE","MOE","MOE",0.244
426,"MOE__to__STRESS","MOE","STRESS",-0.106
426,"MOE__to__ENMO_log","MOE","ENMO_log",-0.001
426,"STRESS__to__PIJN","STRESS","PIJN",0.053
426,"STRESS__to__MOE","STRESS","MOE",-0.024
426,"STRESS__to__STRESS","STRESS","STRESS",0.352
426,"STRESS__to__ENMO_log","STRESS","ENMO_log",0.093
426,"ENMO_log__to__PIJN","ENMO_log","PIJN",-0.068
426,"ENMO_log__to__MOE","ENMO_log","MOE",-0.186
426,"ENMO_log__to__STRESS","ENMO_log","STRESS",0.044
426,"ENMO_log__to__ENMO_log","ENMO_log","ENMO_log",0.115
427,"PIJN__to__PIJN","PIJN","PIJN",0.388
427,"PIJN__to__MOE","PIJN","MOE",0.054
427,"PIJN__to__STRESS","PIJN","STRESS",0.001
427,"PIJN__to__ENMO_log","PIJN","ENMO_log",0.01
427,"MOE__to__PIJN","MOE","PIJN",-0.02
427,"MOE__to__MOE","MOE","MOE",0.254
427,"MOE__to__STRESS","MOE","STRESS",-0.114
427,"MOE__to__ENMO_log","MOE","ENMO_log",-0.035
427,"STRESS__to__PIJN","STRESS","PIJN",0.071
427,"STRESS__to__MOE","STRESS","MOE",0.044
427,"STRESS__to__STRESS","STRESS","STRESS",0.287
427,"STRESS__to__ENMO_log","STRESS","ENMO_log",0.113
427,"ENMO_log__to__PIJN","ENMO_log","PIJN",-0.092
427,"ENMO_log__to__MOE","ENMO_log","MOE",-0.123
427,"ENMO_log__to__STRESS","ENMO_log","STRESS",0.024
427,"ENMO_log__to__ENMO_log","ENMO_log","ENMO_log",0.159
428,"PIJN__to__PIJN","PIJN","PIJN",0.434
428,"PIJN__to__MOE","PIJN","MOE",0.145
428,"PIJN__to__STRESS","PIJN","STRESS",0.134
428,"PIJN__to__ENMO_log","PIJN","ENMO_log",-0.005
428,"MOE__to__PIJN","MOE","PIJN",0.062
428,"MOE__to__MOE","MOE","MOE",0.309
428,"MOE__to__STRESS","MOE","STRESS",-0.021
428,"MOE__to__ENMO_log","MOE","ENMO_log",-0.055
428,"STRESS__to__PIJN","STRESS","PIJN",0.132
428,"STRESS__to__MOE","STRESS","MOE",0.087
428,"STRESS__to__STRESS","STRESS","STRESS",0.331
428,"STRESS__to__ENMO_log","STRESS","ENMO_log",0.072
428,"ENMO_log__to__PIJN","ENMO_log","PIJN",-0.031
428,"ENMO_log__to__MOE","ENMO_log","MOE",-0.117
428,"ENMO_log__to__STRESS","ENMO_log","STRESS",0.01
428,"ENMO_log__to__ENMO_log","ENMO_log","ENMO_log",0.198
429,"PIJN__to__PIJN","PIJN","PIJN",0.206
429,"PIJN__to__MOE","PIJN","MOE",0.037
429,"PIJN__to__STRESS","PIJN","STRESS",-0.064
429,"PIJN__to__ENMO_log","PIJN","ENMO_log",-0.009
429,"MOE__to__PIJN","MOE","PIJN",0.128
429,"MOE__to__MOE","MOE","MOE",0.275
429,"MOE__to__STRESS","MOE","STRESS",-0.05
429,"MOE__to__ENMO_log","MOE","ENMO_log",0.047
429,"STRESS__to__PIJN","STRESS","PIJN",0.095
429,"STRESS__to__MOE","STRESS","MOE",0.097
429,"STRESS__to__STRESS","STRESS","STRESS",0.323
429,"STRESS__to__ENMO_log","STRESS","ENMO_log",0.108
429,"ENMO_log__to__PIJN","ENMO_log","PIJN",0.025
429,"ENMO_log__to__MOE","ENMO_log","MOE",-0.138
429,"ENMO_log__to__STRESS","ENMO_log","STRESS",0.039
429,"ENMO_log__to__ENMO_log","ENMO_log","ENMO_log",0.163
430,"PIJN__to__PIJN","PIJN","PIJN",0.435
430,"PIJN__to__MOE","PIJN","MOE",0.067
430,"PIJN__to__STRESS","PIJN","STRESS",0.031
430,"PIJN__to__ENMO_log","PIJN","ENMO_log",-0.009
430,"MOE__to__PIJN","MOE","PIJN",0.037
430,"MOE__to__MOE","MOE","MOE",0.353
430,"MOE__to__STRESS","MOE","STRESS",-0.036
430,"MOE__to__ENMO_log","MOE","ENMO_log",-0.071
430,"STRESS__to__PIJN","STRESS","PIJN",0.026
430,"STRESS__to__MOE","STRESS","MOE",0.02
430,"STRESS__to__STRESS","STRESS","STRESS",0.3
430,"STRESS__to__ENMO_log","STRESS","ENMO_log",0.117
430,"ENMO_log__to__PIJN","ENMO_log","PIJN",0.003
430,"ENMO_log__to__MOE","ENMO_log","MOE",-0.093
430,"ENMO_log__to__STRESS","ENMO_log","STRESS",0.056
430,"ENMO_log__to__ENMO_log","ENMO_log","ENMO_log",0.189
431,"PIJN__to__PIJN","PIJN","PIJN",0.362
431,"PIJN__to__MOE","PIJN","MOE",0.066
431,"PIJN__to__STRESS","PIJN","STRESS",0.028
431,"PIJN__to__ENMO_log","PIJN","ENMO_log",-0.004
431,"MOE__to__PIJN","MOE","PIJN",0.032
431,"MOE__to__MOE","MOE","MOE",0.28
431,"MOE__to__STRESS","MOE","STRESS",-0.068
431,"MOE__to__ENMO_log","MOE","ENMO_log",-0.051
431,"STRESS__to__PIJN","STRESS","PIJN",0.054
431,"STRESS__to__MOE","STRESS","MOE",0.02
431,"STRESS__to__STRESS","STRESS","STRESS",0.368
431,"STRESS__to__ENMO_log","STRESS","ENMO_log",0.032
431,"ENMO_log__to__PIJN","ENMO_log","PIJN",-0.111
431,"ENMO_log__to__MOE","ENMO_log","MOE",-0.188
431,"ENMO_log__to__STRESS","ENMO_log","STRESS",0.019
431,"ENMO_log__to__ENMO_log","ENMO_log","ENMO_log",0.184
432,"PIJN__to__PIJN","PIJN","PIJN",0.466
432,"PIJN__to__MOE","PIJN","MOE",0.163
432,"PIJN__to__STRESS","PIJN","STRESS",0.125
432,"PIJN__to__ENMO_log","PIJN","ENMO_log",-0.017
432,"MOE__to__PIJN","MOE","PIJN",0.001
432,"MOE__to__MOE","MOE","MOE",0.251
432,"MOE__to__STRESS","MOE","STRESS",-0.122
432,"MOE__to__ENMO_log","MOE","ENMO_log",-0.075
432,"STRESS__to__PIJN","STRESS","PIJN",0.012
432,"STRESS__to__MOE","STRESS","MOE",0.011
432,"STRESS__to__STRESS","STRESS","STRESS",0.366
432,"STRESS__to__ENMO_log","STRESS","ENMO_log",-0.007
432,"ENMO_log__to__PIJN","ENMO_log","PIJN",-0.026
432,"ENMO_log__to__MOE","ENMO_log","MOE",-0.164
432,"ENMO_log__to__STRESS","ENMO_log","STRESS",0.039
432,"ENMO_log__to__ENMO_log","ENMO_log","ENMO_log",0.261
433,"PIJN__to__PIJN","PIJN","PIJN",0.24
433,"PIJN__to__MOE","PIJN","MOE",0.037
433,"PIJN__to__STRESS","PIJN","STRESS",0.042
433,"PIJN__to__ENMO_log","PIJN","ENMO_log",0.145
433,"MOE__to__PIJN","MOE","PIJN",0.135
433,"MOE__to__MOE","MOE","MOE",0.269
433,"MOE__to__STRESS","MOE","STRESS",-0.05
433,"MOE__to__ENMO_log","MOE","ENMO_log",-0.09
433,"STRESS__to__PIJN","STRESS","PIJN",0.102
433,"STRESS__to__MOE","STRESS","MOE",0.052
433,"STRESS__to__STRESS","STRESS","STRESS",0.241
433,"STRESS__to__ENMO_log","STRESS","ENMO_log",0.074
433,"ENMO_log__to__PIJN","ENMO_log","PIJN",-0.103
433,"ENMO_log__to__MOE","ENMO_log","MOE",-0.22
433,"ENMO_log__to__STRESS","ENMO_log","STRESS",0.022
433,"ENMO_log__to__ENMO_log","ENMO_log","ENMO_log",0.153
434,"PIJN__to__PIJN","PIJN","PIJN",0.352
434,"PIJN__to__MOE","PIJN","MOE",0.082
434,"PIJN__to__STRESS","PIJN","STRESS",0.121
434,"PIJN__to__ENMO_log","PIJN","ENMO_log",0.028
434,"MOE__to__PIJN","MOE","PIJN",0.017
434,"MOE__to__MOE","MOE","MOE",0.326
434,"MOE__to__STRESS","MOE","STRESS",-0.083
434,"MOE__to__ENMO_log","MOE","ENMO_log",-0.166
434,"STRESS__to__PIJN","STRESS","PIJN",0.091
434,"STRESS__to__MOE","STRESS","MOE",0.031
434,"STRESS__to__STRESS","STRESS","STRESS",0.289
434,"STRESS__to__ENMO_log","STRESS","ENMO_log",0.081
434,"ENMO_log__to__PIJN","ENMO_log","PIJN",-0.071
434,"ENMO_log__to__MOE","ENMO_log","MOE",-0.164
434,"ENMO_log__to__STRESS","ENMO_log","STRESS",0.015
434,"ENMO_log__to__ENMO_log","ENMO_log","ENMO_log",0.179
435,"PIJN__to__PIJN","PIJN","PIJN",0.416
435,"PIJN__to__MOE","PIJN","MOE",0.034
435,"PIJN__to__STRESS","PIJN","STRESS",0.054
435,"PIJN__to__ENMO_log","PIJN","ENMO_log",-0.026
435,"MOE__to__PIJN","MOE","PIJN",0.027
435,"MOE__to__MOE","MOE","MOE",0.286
435,"MOE__to__STRESS","MOE","STRESS",-0.015
435,"MOE__to__ENMO_log","MOE","ENMO_log",0.017
435,"STRESS__to__PIJN","STRESS","PIJN",0.101
435,"STRESS__to__MOE","STRESS","MOE",0.139
435,"STRESS__to__STRESS","STRESS","STRESS",0.291
435,"STRESS__to__ENMO_log","STRESS","ENMO_log",0.043
435,"ENMO_log__to__PIJN","ENMO_log","PIJN",-0.021
435,"ENMO_log__to__MOE","ENMO_log","MOE",-0.128
435,"ENMO_log__to__STRESS","ENMO_log","STRESS",0.028
435,"ENMO_log__to__ENMO_log","ENMO_log","ENMO_log",0.141
436,"PIJN__to__PIJN","PIJN","PIJN",0.352
436,"PIJN__to__MOE","PIJN","MOE",0.097
436,"PIJN__to__STRESS","PIJN","STRESS",0.108
436,"PIJN__to__ENMO_log","PIJN","ENMO_log",0.018
436,"MOE__to__PIJN","MOE","PIJN",0.052
436,"MOE__to__MOE","MOE","MOE",0.286
436,"MOE__to__STRESS","MOE","STRESS",-0.047
436,"MOE__to__ENMO_log","MOE","ENMO_log",-0.059
436,"STRESS__to__PIJN","STRESS","PIJN",0.123
436,"STRESS__to__MOE","STRESS","MOE",0.088
436,"STRESS__to__STRESS","STRESS","STRESS",0.286
436,"STRESS__to__ENMO_log","STRESS","ENMO_log",0.054
436,"ENMO_log__to__PIJN","ENMO_log","PIJN",-0.052
436,"ENMO_log__to__MOE","ENMO_log","MOE",-0.13
436,"ENMO_log__to__STRESS","ENMO_log","STRESS",0.035
436,"ENMO_log__to__ENMO_log","ENMO_log","ENMO_log",0.169
437,"PIJN__to__PIJN","PIJN","PIJN",0.364
437,"PIJN__to__MOE","PIJN","MOE",0.062
437,"PIJN__to__STRESS","PIJN","STRESS",0.067
437,"PIJN__to__ENMO_log","PIJN","ENMO_log",-0.02
437,"MOE__to__PIJN","MOE","PIJN",0.057
437,"MOE__to__MOE","MOE","MOE",0.333
437,"MOE__to__STRESS","MOE","STRESS",-0.104
437,"MOE__to__ENMO_log","MOE","ENMO_log",0.017
437,"STRESS__to__PIJN","STRESS","PIJN",0.091
437,"STRESS__to__MOE","STRESS","MOE",0.07
437,"STRESS__to__STRESS","STRESS","STRESS",0.425
437,"STRESS__to__ENMO_log","STRESS","ENMO_log",-0.013
437,"ENMO_log__to__PIJN","ENMO_log","PIJN",-0.067
437,"ENMO_log__to__MOE","ENMO_log","MOE",-0.171
437,"ENMO_log__to__STRESS","ENMO_log","STRESS",0
437,"ENMO_log__to__ENMO_log","ENMO_log","ENMO_log",0.24
438,"PIJN__to__PIJN","PIJN","PIJN",0.333
438,"PIJN__to__MOE","PIJN","MOE",0.014
438,"PIJN__to__STRESS","PIJN","STRESS",0.038
438,"PIJN__to__ENMO_log","PIJN","ENMO_log",0.005
438,"MOE__to__PIJN","MOE","PIJN",-0.011
438,"MOE__to__MOE","MOE","MOE",0.253
438,"MOE__to__STRESS","MOE","STRESS",-0.096
438,"MOE__to__ENMO_log","MOE","ENMO_log",-0.054
438,"STRESS__to__PIJN","STRESS","PIJN",0.153
438,"STRESS__to__MOE","STRESS","MOE",0.07
438,"STRESS__to__STRESS","STRESS","STRESS",0.338
438,"STRESS__to__ENMO_log","STRESS","ENMO_log",0.11
438,"ENMO_log__to__PIJN","ENMO_log","PIJN",-0.096
438,"ENMO_log__to__MOE","ENMO_log","MOE",-0.098
438,"ENMO_log__to__STRESS","ENMO_log","STRESS",0.032
438,"ENMO_log__to__ENMO_log","ENMO_log","ENMO_log",0.124
439,"PIJN__to__PIJN","PIJN","PIJN",0.305
439,"PIJN__to__MOE","PIJN","MOE",-0.007
439,"PIJN__to__STRESS","PIJN","STRESS",0.036
439,"PIJN__to__ENMO_log","PIJN","ENMO_log",-0.017
439,"MOE__to__PIJN","MOE","PIJN",0.018
439,"MOE__to__MOE","MOE","MOE",0.352
439,"MOE__to__STRESS","MOE","STRESS",-0.027
439,"MOE__to__ENMO_log","MOE","ENMO_log",-0.046
439,"STRESS__to__PIJN","STRESS","PIJN",0.063
439,"STRESS__to__MOE","STRESS","MOE",0.037
439,"STRESS__to__STRESS","STRESS","STRESS",0.328
439,"STRESS__to__ENMO_log","STRESS","ENMO_log",0.082
439,"ENMO_log__to__PIJN","ENMO_log","PIJN",-0.137
439,"ENMO_log__to__MOE","ENMO_log","MOE",-0.251
439,"ENMO_log__to__STRESS","ENMO_log","STRESS",0.042
439,"ENMO_log__to__ENMO_log","ENMO_log","ENMO_log",0.065
440,"PIJN__to__PIJN","PIJN","PIJN",0.407
440,"PIJN__to__MOE","PIJN","MOE",0.096
440,"PIJN__to__STRESS","PIJN","STRESS",0.126
440,"PIJN__to__ENMO_log","PIJN","ENMO_log",0.009
440,"MOE__to__PIJN","MOE","PIJN",-0.037
440,"MOE__to__MOE","MOE","MOE",0.325
440,"MOE__to__STRESS","MOE","STRESS",-0.089
440,"MOE__to__ENMO_log","MOE","ENMO_log",-0.093
440,"STRESS__to__PIJN","STRESS","PIJN",0.086
440,"STRESS__to__MOE","STRESS","MOE",0.001
440,"STRESS__to__STRESS","STRESS","STRESS",0.375
440,"STRESS__to__ENMO_log","STRESS","ENMO_log",0.083
440,"ENMO_log__to__PIJN","ENMO_log","PIJN",-0.102
440,"ENMO_log__to__MOE","ENMO_log","MOE",-0.159
440,"ENMO_log__to__STRESS","ENMO_log","STRESS",0.009
440,"ENMO_log__to__ENMO_log","ENMO_log","ENMO_log",0.157
441,"PIJN__to__PIJN","PIJN","PIJN",0.371
441,"PIJN__to__MOE","PIJN","MOE",0.081
441,"PIJN__to__STRESS","PIJN","STRESS",0.061
441,"PIJN__to__ENMO_log","PIJN","ENMO_log",-0.076
441,"MOE__to__PIJN","MOE","PIJN",-0.064
441,"MOE__to__MOE","MOE","MOE",0.275
441,"MOE__to__STRESS","MOE","STRESS",-0.095
441,"MOE__to__ENMO_log","MOE","ENMO_log",-0.036
441,"STRESS__to__PIJN","STRESS","PIJN",0.1
441,"STRESS__to__MOE","STRESS","MOE",0.05
441,"STRESS__to__STRESS","STRESS","STRESS",0.362
441,"STRESS__to__ENMO_log","STRESS","ENMO_log",0.009
441,"ENMO_log__to__PIJN","ENMO_log","PIJN",-0.066
441,"ENMO_log__to__MOE","ENMO_log","MOE",-0.156
441,"ENMO_log__to__STRESS","ENMO_log","STRESS",0.026
441,"ENMO_log__to__ENMO_log","ENMO_log","ENMO_log",0.129
442,"PIJN__to__PIJN","PIJN","PIJN",0.491
442,"PIJN__to__MOE","PIJN","MOE",0.144
442,"PIJN__to__STRESS","PIJN","STRESS",0.112
442,"PIJN__to__ENMO_log","PIJN","ENMO_log",-0.024
442,"MOE__to__PIJN","MOE","PIJN",-0.024
442,"MOE__to__MOE","MOE","MOE",0.306
442,"MOE__to__STRESS","MOE","STRESS",-0.069
442,"MOE__to__ENMO_log","MOE","ENMO_log",-0.019
442,"STRESS__to__PIJN","STRESS","PIJN",0.062
442,"STRESS__to__MOE","STRESS","MOE",0.035
442,"STRESS__to__STRESS","STRESS","STRESS",0.331
442,"STRESS__to__ENMO_log","STRESS","ENMO_log",-0.009
442,"ENMO_log__to__PIJN","ENMO_log","PIJN",-0.068
442,"ENMO_log__to__MOE","ENMO_log","MOE",-0.16
442,"ENMO_log__to__STRESS","ENMO_log","STRESS",0.019
442,"ENMO_log__to__ENMO_log","ENMO_log","ENMO_log",0.278
443,"PIJN__to__PIJN","PIJN","PIJN",0.332
443,"PIJN__to__MOE","PIJN","MOE",0.017
443,"PIJN__to__STRESS","PIJN","STRESS",0.002
443,"PIJN__to__ENMO_log","PIJN","ENMO_log",-0.026
443,"MOE__to__PIJN","MOE","PIJN",0.059
443,"MOE__to__MOE","MOE","MOE",0.34
443,"MOE__to__STRESS","MOE","STRESS",-0.022
443,"MOE__to__ENMO_log","MOE","ENMO_log",-0.095
443,"STRESS__to__PIJN","STRESS","PIJN",0.092
443,"STRESS__to__MOE","STRESS","MOE",0.085
443,"STRESS__to__STRESS","STRESS","STRESS",0.385
443,"STRESS__to__ENMO_log","STRESS","ENMO_log",0.097
443,"ENMO_log__to__PIJN","ENMO_log","PIJN",-0.2
443,"ENMO_log__to__MOE","ENMO_log","MOE",-0.24
443,"ENMO_log__to__STRESS","ENMO_log","STRESS",-0.008
443,"ENMO_log__to__ENMO_log","ENMO_log","ENMO_log",0.098
444,"PIJN__to__PIJN","PIJN","PIJN",0.316
444,"PIJN__to__MOE","PIJN","MOE",0.025
444,"PIJN__to__STRESS","PIJN","STRESS",0.052
444,"PIJN__to__ENMO_log","PIJN","ENMO_log",0.016
444,"MOE__to__PIJN","MOE","PIJN",0.052
444,"MOE__to__MOE","MOE","MOE",0.3
444,"MOE__to__STRESS","MOE","STRESS",-0.068
444,"MOE__to__ENMO_log","MOE","ENMO_log",-0.084
444,"STRESS__to__PIJN","STRESS","PIJN",0.104
444,"STRESS__to__MOE","STRESS","MOE",0.07
444,"STRESS__to__STRESS","STRESS","STRESS",0.368
444,"STRESS__to__ENMO_log","STRESS","ENMO_log",0.035
444,"ENMO_log__to__PIJN","ENMO_log","PIJN",-0.081
444,"ENMO_log__to__MOE","ENMO_log","MOE",-0.122
444,"ENMO_log__to__STRESS","ENMO_log","STRESS",0.005
444,"ENMO_log__to__ENMO_log","ENMO_log","ENMO_log",0.11
445,"PIJN__to__PIJN","PIJN","PIJN",0.394
445,"PIJN__to__MOE","PIJN","MOE",0.061
445,"PIJN__to__STRESS","PIJN","STRESS",0.016
445,"PIJN__to__ENMO_log","PIJN","ENMO_log",-0.096
445,"MOE__to__PIJN","MOE","PIJN",0.075
445,"MOE__to__MOE","MOE","MOE",0.325
445,"MOE__to__STRESS","MOE","STRESS",-0.076
445,"MOE__to__ENMO_log","MOE","ENMO_log",0.007
445,"STRESS__to__PIJN","STRESS","PIJN",0.073
445,"STRESS__to__MOE","STRESS","MOE",0.028
445,"STRESS__to__STRESS","STRESS","STRESS",0.418
445,"STRESS__to__ENMO_log","STRESS","ENMO_log",-0.019
445,"ENMO_log__to__PIJN","ENMO_log","PIJN",-0.034
445,"ENMO_log__to__MOE","ENMO_log","MOE",-0.161
445,"ENMO_log__to__STRESS","ENMO_log","STRESS",0.015
445,"ENMO_log__to__ENMO_log","ENMO_log","ENMO_log",0.198
446,"PIJN__to__PIJN","PIJN","PIJN",0.307
446,"PIJN__to__MOE","PIJN","MOE",0.027
